live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20170310_ml4th_d1,1,main,s_thankyou,ml_tsubasa;ml_minako;ml_elena;ml_emily;ml_kana;ml_hinata;ml_roco;ml_anna;ml_noriko;ml_iku;ml_rio;ml_nao,,false,,,,
20170310_ml4th_d1,2,main,s_ml_0ilaprr,ml_tsubasa;ml_minako;ml_elena;ml_emily;ml_kana;ml_hinata;ml_roco;ml_anna;ml_noriko;ml_iku;ml_rio;ml_nao,,false,,,,
20170310_ml4th_d1,3,main,s_ml_1gwe52l,ml_kana,true,false,,,,
20170310_ml4th_d1,4,main,s_happydarling,ml_anna,true,false,,,,
20170310_ml4th_d1,5,main,s_why,ml_rio,true,false,,,,
20170310_ml4th_d1,6,main,s_ml_05iuako,ml_roco;ml_iku;ml_elena,,false,,,,
20170310_ml4th_d1,7,main,s_ml_1c16035,ml_noriko,true,false,,,,
20170310_ml4th_d1,8,main,s_supersizelove,ml_minako,true,false,,,,
20170310_ml4th_d1,9,main,s_lesson,ml_tsubasa,true,false,,,,
20170310_ml4th_d1,10,main,s_ml_1he2dr6,ml_emily;ml_nao;ml_hinata,,false,,,,
20170310_ml4th_d1,11,main,s_ml_1xybaow,ml_iku,true,false,,,,
20170310_ml4th_d1,12,main,s_impressionlocomotion,ml_roco,true,false,,,,
20170310_ml4th_d1,13,main,s_ml_1utkbmh,ml_elena,true,false,,,,
20170310_ml4th_d1,14,main,s_nocurrynolife,ml_kana;ml_anna;ml_rio,,false,,,,
20170310_ml4th_d1,15,main,s_ml_0i0m4m4,ml_emily,true,false,,,,
20170310_ml4th_d1,16,main,s_ml_0orda1p,ml_hinata,true,false,,,,
20170310_ml4th_d1,17,main,s_ml_0wrn2y0,ml_nao,true,false,,,,
20170310_ml4th_d1,18,main,s_bonnesbonnesvacances,ml_tsubasa;ml_minako;ml_noriko,,false,,,,
20170310_ml4th_d1,19,main,s_ml_1myq621,ml_yuriko;ml_tomoka;ml_serika;ml_arisa;ml_roco,true,false,,,,
20170310_ml4th_d1,20,main,s_emergencevibe,ml_elena;ml_rio,false,false,,,,
