live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20240224_ml10th_act4_d1,1,main,s_welcome,ml_mirai;ml_tsubasa;ml_elena;ml_minako;ml_megumi;ml_serika;ml_akane;ml_anna;ml_roco;ml_yuriko;ml_sayoko;ml_iku;ml_tomoka;ml_emily;ml_shiho;ml_hinata;ml_kana;ml_nao;ml_chizuru;ml_tamaki;ml_fuka;ml_miya;ml_noriko;ml_mizuki;ml_karen;ml_rio;ml_subaru;ml_reika;ml_momoko;ml_julia;ml_tsumugi;ml_kaori,,false,,,,
20240224_ml10th_act4_d1,2,main,s_legendgirls,ml_yuriko;ml_serika;ml_tomoka,false,false,,,,
20240224_ml10th_act4_d1,3,main,s_aikane,ml_akane,true,false,,gameversion,,
20240224_ml10th_act4_d1,4,main,s_findyourwind,ml_reika,true,false,,gameversion,,
20240224_ml10th_act4_d1,5,main,s_onlyonesecond,ml_sayoko,true,false,,gameversion,,
20240224_ml10th_act4_d1,6,main,s_supersizelove,ml_minako,true,false,,gameversion,,
20240224_ml10th_act4_d1,7,main,s_ml_05iuako,ml_roco;ml_iku;ml_elena,,false,,,,
20240224_ml10th_act4_d1,8,main,s_ml_0gr2w84,ml_sayoko;ml_mirai;ml_megumi;ml_anna;ml_akane,,false,,,,
20240224_ml10th_act4_d1,9,main,s_ml_1rhp1e1,ml_megumi;ml_minako;ml_tsumugi;ml_momoko,true,false,,,,
20240224_ml10th_act4_d1,10,main,s_ml_0vrdavo,ml_emily;ml_subaru;ml_shiho,false,false,,,,
20240224_ml10th_act4_d1,11,main,s_borderline,ml_rio,true,false,,gameversion,,
20240224_ml10th_act4_d1,12,main,s_ml_1fz3ml7,ml_fuka,true,false,,gameversion,,
20240224_ml10th_act4_d1,13,main,s_stereophonicisotonic,ml_roco,true,false,,gameversion,,
20240224_ml10th_act4_d1,14,main,s_ml_1c16035,ml_noriko,true,false,,gameversion,,
20240224_ml10th_act4_d1,15,main,s_ml_1gwe52l,ml_kana,true,false,,gameversion,,
20240224_ml10th_act4_d1,16,main,s_ml_03wi6cm,ml_hinata;ml_serika;ml_karen;ml_miya,,false,,,,
20240224_ml10th_act4_d1,17,main,s_harmony4you,ml_yuriko;ml_kaori;ml_tomoka,,false,,,,
20240224_ml10th_act4_d1,18,main,s_cheerupheartsup,ml_julia;ml_kana;ml_anna,false,false,,,,
20240224_ml10th_act4_d1,19,main,s_bride,ml_miya;ml_mizuki;ml_nao,,false,,,,
20240224_ml10th_act4_d1,20,main,s_ml_155fzzi,ml_emily,true,false,,short,,
20240224_ml10th_act4_d1,21,main,s_ml_0aw8fp2,ml_hinata,true,false,,gameversion,,
20240224_ml10th_act4_d1,22,main,s_ml_1xybaow,ml_iku,true,false,,gameversion,,
20240224_ml10th_act4_d1,23,main,s_ml_14vjqv5,ml_tamaki,true,false,,gameversion,,
20240224_ml10th_act4_d1,24,main,s_ml_0trdalz,ml_julia,true,false,,gameversion,,
20240224_ml10th_act4_d1,25,main,s_ml_0opkmwv,ml_megumi;ml_tomoka;ml_rio;ml_chizuru,,false,,,,
20240224_ml10th_act4_d1,26,main,s_danslobscurit,ml_mizuki;ml_anna;ml_yuriko;ml_subaru;ml_roco,true,false,,,,
20240224_ml10th_act4_d1,27,main,s_ml_0ebnpzq,ml_serika,true,false,,short,,
20240224_ml10th_act4_d1,28,main,s_ml_0gqffjc,ml_momoko,true,false,,gameversion,,
20240224_ml10th_act4_d1,29,main,s_ml_0cfbo5j,ml_shiho,true,false,,gameversion,,
20240224_ml10th_act4_d1,30,main,s_ml_0r7y3ix,ml_yuriko,true,false,,gameversion,,
20240224_ml10th_act4_d1,31,main,s_superlover,ml_nao,true,false,,gameversion,,
20240224_ml10th_act4_d1,32,main,s_ml_0kt758q,ml_tomoka;ml_emily;ml_tsumugi,,false,,,,
20240224_ml10th_act4_d1,33,main,s_ml_0uusn44,ml_sayoko;ml_noriko;ml_karen,false,false,,,,
20240224_ml10th_act4_d1,34,main,s_ml_1qz55jh,ml_reika;ml_chizuru;ml_fuka,,false,,,,
