live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20250208_gk_uijin_nagoya_noon,1,main,s_gk_06racjs,gk_saki;gk_sena,false,false,,,,
20250208_gk_uijin_nagoya_noon,2,main,s_campusmode,gk_saki;gk_sena,false,false,,,,
20250208_gk_uijin_nagoya_noon,3,main,s_gk_1hptkz6,gk_sena,true,false,,,,
20250208_gk_uijin_nagoya_noon,4,main,s_fightingmyway,gk_saki,true,false,,,,
20250208_gk_uijin_nagoya_noon,5,main,s_choochoochoo,gk_sena,true,false,,,,
20250208_gk_uijin_nagoya_noon,6,main,s_ego,gk_saki,true,false,,,,
20250208_gk_uijin_nagoya_noon,7,main,s_ourchant,gk_sena,true,false,,,,
20250208_gk_uijin_nagoya_noon,8,main,s_gk_1l30awb,gk_sena;gk_saki,false,false,,,,
20250208_gk_uijin_nagoya_noon,9,main,s_endlessdance,gk_saki;gk_sena,false,false,,,,
20250208_gk_uijin_nagoya_noon,10,encore,s_whitenightwhitewish,gk_sena;gk_saki,false,false,,,,
20250208_gk_uijin_nagoya_noon,11,encore,s_gk_06racjs,gk_saki;gk_sena,false,false,,,,
20250208_gk_uijin_nagoya_night,1,main,s_gk_06racjs,gk_saki;gk_sena,false,false,,,,
20250208_gk_uijin_nagoya_night,2,main,s_campusmode,gk_saki;gk_sena,false,false,,,,
20250208_gk_uijin_nagoya_night,3,main,s_gk_1hptkz6,gk_sena,true,false,,,,
20250208_gk_uijin_nagoya_night,4,main,s_fightingmyway,gk_saki,true,false,,,,
20250208_gk_uijin_nagoya_night,5,main,s_choochoochoo,gk_sena,true,false,,,,
20250208_gk_uijin_nagoya_night,6,main,s_ego,gk_saki,true,false,,,,
20250208_gk_uijin_nagoya_night,7,main,s_ourchant,gk_sena,true,false,,,,
20250208_gk_uijin_nagoya_night,8,main,s_howlingovertheworld,gk_saki;gk_sena,false,false,,,,
20250208_gk_uijin_nagoya_night,9,main,s_endlessdance,gk_saki;gk_sena,false,false,,,,
20250208_gk_uijin_nagoya_night,10,encore,s_whitenightwhitewish,gk_sena;gk_saki,false,false,,,,
20250208_gk_uijin_nagoya_night,11,encore,s_gk_06racjs,gk_saki;gk_sena,false,false,,,,
20250211_gk_uijin_umeda_noon,1,main,s_gk_06racjs,gk_misuzu;gk_saki;gk_sena,false,false,,,,
20250211_gk_uijin_umeda_noon,2,main,s_campusmode,gk_misuzu;gk_saki;gk_sena,false,false,,,,
20250211_gk_uijin_umeda_noon,3,main,s_gk_0ryntbw,gk_misuzu,true,false,,,,
20250211_gk_uijin_umeda_noon,4,main,s_gk_1hptkz6,gk_sena,true,false,,,,
20250211_gk_uijin_umeda_noon,5,main,s_fightingmyway,gk_saki,true,false,,,,
20250211_gk_uijin_umeda_noon,6,main,s_choochoochoo,gk_sena,true,false,,,,
